0,0
-0.005173561182580663,-0.048825879985918454
-0.009276388414243934,-0.08464941574394583
-0.011663791364539778,-0.11056270487452122
-0.012475681620331584,-0.11945006536041969
-0.01306226873664652,-0.12252885042611456
-0.013210117648931437,-0.12323808573959294
-0.01351914261140677,-0.12468614483102862
-0.014051885736058712,-0.12691935845525099
-0.014373072644238,-0.12824239936881093
-0.014710267285638057,-0.1296209741116786
-0.014740441101557736,-0.12974050354330613
-0.015000498608420836,-0.13076954614697472
-0.015630010022287345,-0.13322803936592828
-0.016107132675049256,-0.13506292037992584
-0.016462887777705788,-0.13641826725984138
-0.016728616165825393,-0.13742250623272065
-0.016927495171250685,-0.13816905452209094
-0.017076311638903087,-0.13872474115281452
-0.017320576081884538,-0.13963275674363282
-0.01732211968871055,-0.13963842924604408
-0.01751437002955889,-0.14034360185367475
-0.01796217268320722,-0.1419762599913703
-0.017962774678835433,-0.14197843076628602
-0.01830273722827721,-0.1431966303456313
-0.018557360120216387,-0.14409977729887655
-0.018729401045608794,-0.14472760088315753
-0.019301763578089617,-0.14717780875728168
-0.019301764333490703,-0.1471778111785922
-0.01973545250055087,-0.14856203495733344
-0.020059622444981256,-0.14958345627930297
-0.020312682845003465,-0.15044398941428902
-0.020556333820956497,-0.1511706889843177
-0.021029843395351723,-0.1525704086077368
-0.021029880040927446,-0.15257051510964895
-0.021031697779476912,-0.15257579587168124
-0.021389528130170865,-0.15361629405677907
-0.021618411443774903,-0.15429037204191784
-0.021716845156048107,-0.15471982573285362
-0.022059553356021423,-0.15567663554845337
-0.022507215771397006,-0.156913446048176
-0.022509004418000862,-0.15691830653343336
-0.02327852142573021,-0.15900619629068652
-0.023854359789690395,-0.16050579464810488
-0.024241409681228267,-0.16148751601351796
-0.0245313768032371,-0.16220347651754077
-0.0254006022693072,-0.16429803970293955
-0.026129698599754503,-0.16591806650471852
-0.02668990420548518,-0.16708078452143568
-0.02711003910140114,-0.16788334512313555
-0.027425322794311077,-0.16844134753614765
-0.0276619810884116,-0.16882646894306386
-0.02806932855651176,-0.16950944849769004
-0.02875385147173907,-0.17048806062742758
-0.02930478696499435,-0.17088795348725547
-0.029795669918775157,-0.17121046710762444
-0.02999652039551447,-0.16735419352182893
-0.030596835222161316,-0.17060706961765146
-0.030903775337705625,-0.1685537370611856
-0.030906126954208153,-0.17062513045469924
-0.031672648866636226,-0.16918784409221604
-0.03167317643612121,-0.17084668752678653
-0.0327112302182523,-0.16854567124623396
-0.03346718455933571,-0.1505869250649571
-0.03407930873991517,-0.15569297050851608
-0.03466353544293282,-0.15368993302331893
-0.035281241042640105,-0.14722453553275067
-0.035136208498096344,-0.14932716392504838
-0.03274093661383398,-0.11018473109290401
-0.031256867103747366,-0.08713518101404263
-0.029793852038949045,-0.07227650386334793
-0.028049275055559646,-0.053189745725150665
-0.02675589067929923,-0.039566792215193686
-0.02594370513934033,-0.03307855196397479
-0.025215123248266372,-0.027666871522554953
-0.024777778066679683,-0.024519885578179527
-0.024247649839754176,-0.020767807739090205
-0.02392351336914291,-0.018577237497008722
-0.02369552383392795,-0.01712495926160479
-0.02346847305793975,-0.015788111282692616
-0.02286384242901831,-0.012227715360321481
-0.02253840880901078,-0.010445581297826677
-0.02192422113438387,-0.007259389895648081
-0.019625880120815835,0.004467518863797672
-0.01857403743887338,0.009922969745196051
-0.018070120166550296,0.012424530603126167
-0.017894401299943626,0.01329348322388845
-0.017436076888391085,0.015618227496558607
-0.016495240475566806,0.02023956779691494
-0.01575379309886392,0.02386908772264212
-0.014620319728889985,0.029448117846078283
-0.013573945423008976,0.03465032417770433
-0.011563638408987343,0.04345883670085655
-0.009930641070536369,0.04976519675438302
-0.009636346012152972,0.05059596372183897
-0.008308791994462095,0.05688119613781422
-0.008169995084729148,0.05593453870428878
-0.007621849905882404,0.05911285844834137
-0.004823203366434121,0.06259797454109407
-0.0030581999884627883,0.06440754190922093
-0.0010619598572398172,0.06637294975541908
-0.0007822092228399571,0.06664691946234155
0.0020230248506095177,0.06941142020439973
0.004912571050115522,0.07195476195307562
0.005290347350957452,0.0721966575794903
0.006509210309260569,0.07405647544243972
0.00888748237158319,0.07742138373360909
0.009676673171728527,0.07856208951676022
0.011344999258997764,0.08145998066003445
